1.4330296173775858,-0.45203275569826645,-0.50452586769513286,-0.78293526745852415,-0.41104618921120561,-0.35599324852758268,-0.51895368501047556,-0.23697284326849782,-0.20288508218893045,-0.26059551364037414,-0.18855030205995685,-0.11702239465289486,-0.19035614244183427,-0.1627589883964122,0.53143678479813161,0.73478226097116062,-0.14495770302000366,-0.16374145461611939,-0.14609326467789774,-0.15719257738670589,-0.21475415129214517,-0.15471426123135204,-0.25915150438721479,-0.26530287780261952,-0.17442556901927597,0.43278164796891311,-0.071291888386635693,-0.26745744352700063,-0.01805279853963318,0.030772384225354384,-0.33637619847767297,-0.1890920205078743,0.37509848328489448,-0.1619162294953983,-0.0076569419430984088,0.036546628644425268,-0.097702747058922707,-0.0073002198339431083,-0.14003857916900278,0.020222682025479045,-0.13793385947611109,-0.19170403856088711,0.083017907240569386,-0.074490703080933265,-0.11261102123507112,-0.10655893535763447,-0.094491269945554721,0.19699118203540181,-0.15702560081119982,0.032695623754619464,-0.047273825939951566,-0.10449588824265559,0.054358339258603706,-0.20940288272655591,-0.23795786491672005,-0.10919458359982523,0.050637825646600285,0.032345915767136503,-0.02992385962414764,-0.33781540472438981,0.052868741577534156,0.060817188080905638,0.037855948368656307,-0.16960839956986021,0.047371557393587199,-0.092314589349186155,0.037528211228410588,0.12823768070097957,-0.080725567597426454,-0.092437650271528601,0.076569581705063033,-0.11110296529756121,0.26997444675152099,0.39428905494757299,0.09819711112347955,-0.020242554683523602,-0.0892634811864359,-0.093595593126447482,0.12171162409462699,0.018370152425173647,0.08478534202799777,0.092237008581276744,-0.072840676001605806,0.049989505463613589,0.045936323356428679,0.0014006312181962788,-0.088616413540895528,0.19074854842069924,0.063211930909208763,-0.10893022475490108,-0.013148539853786173,-0.10874056377376566,-0.054253850933522932,-0.20812859900353134,-0.077059403299694892,-0.091551962639575615,-0.13605357906342741,-0.054247261032249132,-0.06631895820652825,0.11744795323268921,0.022666315360696715,0.072239784960782552,0.053853034058689769,0.033037452844201932,-0.028338656536884704,-0.077647894796688724,0.23716723537294304,-0.049302329520796745,0.021008545564945792,-0.064834553001095127,-0.065409379578892327,0.030577604089270724,-0.0064496567783924015,-0.11763445798659006,-0.038075146468172033,-0.021795037751174834,-0.11106670338403246,0.084664626678816732,0.22872452688293987,-0.21188198957894441,0.016599452289932665,0.051252760214843658,-0.03540748508643566,0.3026366772909041,0.046248739904152007,-0.095558488189755736,0.14084207387435857,0.14154956446036418,0.15537869444446545,-0.055392000780987979,0.017710122422872395,-0.048243840393091146,-0.032258481738317996,0.034803446781606996,0.038885954604199711,-0.064642372841684587,0.013155397949241478,-0.10498236616422714,-0.14261091010736809,-0.15600257186571151,0.010425448987032949,0.012260280447611743,0.22100959216850297,-0.027906688590636164,0.42345529106217522,-0.13575699003641115,-0.13761016756466971,0.057427126996813578,-0.090423536142679617,0.21150511915390732,0.057850189423463975,-0.049410123647010286,-0.11581399793878799,-0.11771099374691706,-0.094174323244558433,-0.13568322215416456,-0.073963223394807584,0.10748788748305835,0.17117155824105945,0.283511339790321,0.018527568480812235,0.094415823100212876,-0.0097233110019342584,0.057032288376687855,0.040398111198009054,-0.035304395642721927,-0.046108336472115673,-0.045849937481599261,0.13375701968087353,0.2379137215706941,0.034103771797170473,0.091891822001712767,-0.042604999965081165,0.045232906837962363,-0.027840331913141607,-0.067921560995180319,-0.0808058638319189,-0.025052683581997481,0.056615622569049361,0.13853878197510183,0.068496842543346717,0.11231571813434854,0.059319181172026045,-0.016774825651111536,-0.010712231782037396,0.064995671691008186,-0.0046791798768400653,-0.040557291498520859,-0.10296545613668431,-0.077594323268235427,0.013713152890917128,-0.081438485475414796,-0.082329625905196921,-0.1324234751435801,-0.071600477755222783,0.085818641775649657,-0.17453526876787742,-0.14686285057648554,-0.076210727820963442,0.031903705376349047,-0.052189361589537568,-0.050222557361145607,-0.069721734285703316,-0.025943967581264153,-0.15925163416631852,0.077710616349316156,-0.10942574150249058,-0.10506039748212695,0.018784611966499418,-0.053549993175048119,-0.012806620131112228,-0.055069053292103591,-0.0085155140961917907,-0.022036469657340369,0.13090656522601887,-0.013854670006232224,-0.055301562554680717,-0.068835999180298146,-0.053721953939374831,-0.038890714593153915,0.039082389302790552,-0.01435599272102548,0.31954023078261823,0.004165578936359742,-0.047013025124054107,-0.022131104465323369,-0.10127331366885135,0.25983926937878882,-0.10786660441166025,0.13174131471968323,-0.0667323809859868,-0.13882330831521203,-0.036868170373689349,-0.044068593515188853,0.013262013004596517,-0.00025592814332672613,0.040374610862310034,-0.0074436761591386005,0.06556785514873073,0.001837288174784082,0.0012246199869820687,0.15267431069392062,0.086293396037623094,-0.066790118657661185,0.15462066041602951,-0.052904410942054211,0.1281067452417094,-0.025492964294940884,-0.028966583943254649,-0.11694672460535228,-0.062483170251919407,0.079557044704060997,-0.068963990379993248,-0.056773484108169354,-0.04773417312026184,-0.083767516438123038,-0.053851666623201323,-0.0015701584116164739,0.024438592080802776,-0.080730539605893145,0.012863974485837325,0.0002243754610655566,0.046150295995035812,0.053530042657187929,0.15260017925141198,-0.049299777906708975,-0.065533927833525782,0.0240284983008454,-0.11358536498659336,-0.02199526354243014,-0.030951664272128615,0.11166929681489338,0.091953904806011816,0.084155078213570225,-0.060313724543276125,0.11117253286212146,-0.10110802126553955,4.9091482452663433e-05,0.09660398420793391,0.13705717135685097,-0.050080820812933684,-0.11965886269607803,0.066990933968237798,-0.1134130262621381,-0.0590287612061665,0.024951362791594163,-0.065506694603114063,-0.096565419131072083,0.16425427215860067,0.2695074658684265,-0.051405779942646619,-0.018574592672930375,-0.042832295940505166,-0.045765336166912869,0.19605398247913461,-0.004473668745480882,0.040026266867680446,-0.037544009788916692,0.042590368884292157,-0.065272300539899561,-0.038033532653665394,0.19413743436280989,-0.11665218285625301,-0.024828614445832595,-0.069623559984844471,-0.081414451269207877,-0.017221019873271709,0.045985881020263256,-0.013141168442979858,-0.075868473637351524,-0.078221926309052989,-0.022769204404330463,-0.035140184498025952,0.077831174643958195,-0.096336618404631633,0.17361916879795791,-0.072471537749590656,-0.032645932772123853,-0.032849700508415826,0.28560128602953794,0.21202540815573556,-0.066031176701733113,0.12969633937785399,0.07762185395460923,-0.047159765474136937,0.046101100317516457,-0.057523406710038853,0.16610059180031844,0.086363736785814743,0.11111611388490045,-0.0084689578629765245,-0.074321132269061396,0.032280802095204383,0.036426970829010551,-0.021264272539110212,-0.030259863531502687,-0.069690625096162515,0.031574070203187685,-0.001892656655196543,-0.046088284111537293,-0.10431604704441262,-0.049748963137775271,0.033893389598576351,0.079572758488740528,0.059188840504107817,0.094851176022344386,-0.016011621423848942,-0.029603127213451728,-0.028217371673091209,-0.033302487664253186,-0.035781695995489707,-0.0446573336755769,0.01899456205102866,0.068542591819722012,-0.041618890302299386,-0.1125534525465428,0.043870551302172857,-0.085869850251161658,-0.0030901055395601493,0.12871336333453354,-0.024677485701211924,-0.008916369871788659,0.044970894452721101,-0.014373755203164269,0.08755867234961151,-0.062316292021188144,-0.023128255787755941,0.056929456787456874,0.067490534051425979,-0.01820774817822806,0.077511643155677448,-0.016205485183565817,-0.034202516519490564,0.052518673610861946,-0.012753530523599109,-0.010549783305180048,-0.076277809688417311,-0.029121088997147101,-0.084369600904339773,0.030310671166072521,-0.10649625416790837,0.089237029167028525,-0.042846563384438437,0.0019427609431194998,-0.051417734344388809,-0.043670581054837329,-0.10437407598505742,0.181224676313335,-0.066847289515436351,0.0066313737529025097,-0.039572101485155366,0.089610460550735238,-0.12733197079945274,-0.025334260731106579,0.0081637503517196074,0.021833202276030805,-0.054398481724868733,0.042335664116829479,-0.17243630034342591,0.10099811366205104,-0.056354388472818408,-0.046855412125017759,-0.020939751098865676,-0.034696299498317595,-0.024457057216286018,0.042040096821465298,0.041342941513008956,-0.057268262990391082,-0.02998667854840498,0.16030337482754517,-0.06905070673258637,-0.12979707394657952,-0.038150239998497468,0.1167336765794053,0.029855213812063745,0.15435491006138871,-0.046671514790419671,0.057587093664066002,-0.016321555053390616,-0.04117874345441859,-0.046328403830216129,-0.099855579390114663,0.093761383202899853,-0.01168528513347084,-0.0046118320880433016,0.042518501880728143,-0.040613515308161798,-0.069094201774769992,-0.11045604288352659,0.096996597121318792,-0.089511148630399925,0.058515694220153229,-0.056233203954341796,0.069123537532696136,-0.034803676311967006,-0.041598691230512755,-0.053756904783943682,0.020141773909287432,-0.019690790994354945,0.0054154475042526417,0.00037272290266161573,0.027642224785639366,0.030651841235524304,-0.087853217701689162,-0.021117978912201418,-0.003736594403530837,-0.11232636675995451,0.058626477523035458,0.15166452588549914,-0.048607874117530231,-0.01248163752140947,-0.088330732591858058,-0.065655631371503917,-0.041447981081646761,0.13340180021071477,-0.054113666282388305,0.05890379709116516,-0.0059124072928026473,-0.078584501691940117,-0.029038669715612309,-0.0068038152172510856,0.08247156301948276,0.078434163238091076,-0.036552387169455913,0.21788327900902221,0.047493440019651126,-0.031150497406839162,0.13173007444558632,0.11141321120183269,-0.011411849600855999,-0.061856752886418932,-0.037259418120445274,0.017320480062727767,-0.10940401544640298,-0.00043232816932316372,-0.053053962563851281,0.044157665929409409,-0.044118224721741997,-0.0066472564825884361,0.035421771617875741,-0.0082257203506977423,0.086586179732112328,-0.022428906229462971,0.036373496545028701,-0.023716372407608967,-0.071815067443134512,0.0045676744836122352,-0.073138188787960343,-0.052288967130404228,0.10390700894914198,0.15028760303093261,-0.11723602162459021,0.0070801949343029438,0.035151795568119003,-0.011653803484036388,-0.037015974908875829,0.052029366396802543,-0.075095736634149826,-0.004202356256974185,-0.061388001341937927,-0.036142452310525805,-0.054980695388642468,0.11114646704767442,0.089895274741675801,0.043401684320564723,-0.036197576567719221,-0.1044768210458475,0.010793925503244676,-0.087544894683789454,0.079087581762884343,0.03930242719582417,0.062386722243577372,-0.03357848174675071,-0.047923372592342375,-0.055873177648790219,-0.095873648395981323,-0.0078564992897461276,-0.015996462593201054,-0.16516974956783648,-0.025373040539197318,0.056627753677190681,-0.015081625994139364,0.023814638317939989,-0.031671953298289882,0.0026007827058812925,0.12563030098191991,-0.016172079131338245,-0.025341569853180212,-0.077593521448424255,0.0043661489254613311,-0.00065728720716056181,-0.051859237978552235,-0.017353403984519733,0.1320713707729817,-0.029080321160227719,-0.013680962481001245,-0.043027602756886739,-0.056466728462056803,0.0095185201375025223,-0.08753526910626426,0.018266232594628798,-0.034547824431478642,0.011374335043236946,0.016915552410485587,-0.022569164724905097,-0.029399024689405414,-0.03291200001068624,-0.013411887783644707,-0.095093825065157983,-0.012428326955517871,-0.077374830187405527,0.16103870564522704,0.067962471926296994,0.071830717092088173,0.12116747148319278,0.010953074972231922,-0.0037451175279819364,-0.050204547605954199,-0.045588987656243064,-0.0096993674967343346,-0.011884525086744735,-0.058997430869419165,-0.0062270873209978794,0.13675532668331769,0.1691877888141641,0.079361390252980293,0.1219173647126138,-0.031483397440326147,0.03913317262754866,-0.037913988469004026,-0.015472527774243607,0.17356427307422642,-0.094141842718270599,0.0014160220189845518,0.12676259304902029,0.10256198712442066,0.029370081926388777,-0.01586561955518832,0.082339547217831141,0.070141445559615434,0.090904335314898749,0.0978221278751263,-0.080468308597362509,0.095241884550877134,-0.087832686024618412,-0.02537941752724953,-0.042127091801069223,0.09738169923261808,-0.019929648495335271,-0.12821369729939877,-0.019198894360929853,0.0044177942389548247,-0.037254075816518961,-0.080372968142915654,-0.024064325084247634,-0.044207480888328259,-0.05860228506657806,-0.038194166928868532,-0.0077515238177337997,0.050508869389530815,-0.042686034881271484,-0.0083059418332790697,0.070245826762862409,-0.063623674292860088,0.0066737167604937276,-0.069117100254376632,0.040316655250292592,-0.043933335735504293,0.025991498058027973,-0.0042132034943286982,-0.082427391342173556,-0.091284915341046727,-0.071457177615393955,-0.024362760766389852,-0.018603474443667653,-0.04007100258822717,0.098895447753156118,0.011410344973122145,-0.069487928458754081,0.094711832638372295,-0.0061595272148371114,0.02393119105319963,0.11155010000598523,0.12502499174716009,0.032428594908117447,-0.016994559644837568,-0.01938309176462252,-0.078726977188658509,-0.01911466929977956,0.12881167664237708,-0.027932406040852144,0.011800745371813798,-0.053997704957313347,-0.024666844084722934,0.099360714354458896,-0.11516537113984175,-0.060122964182398361,-0.044789765838621508,-0.001574637790587216,0.13120790557853296,0.21134209196363576,0.12508253891283011,-0.088957342425637673,0.14216410365771306,-0.029106756698305477,0.11441264879232979,0.10791704292917806,-0.0073432719856942165,0.10709665882154622,-0.024693638453480816,0.11970590127320895,-0.063876717709062586,-0.0096974814418331109,-0.0095835548940956909,-0.074537808446521164,0.022307231814868812,0.13424073092840297,0.014660843477701547,-0.017099398807657189,0.11082470420488623,-0.1162275489640168,-0.026875152194025229,-0.036826900768378606,-0.020337486440781812,0.081623945685938476,-0.0022084050069756662,0.017270425420562202,-0.075991249963620347,0.11596563918940729,0.05828344222949678,-0.030808296171989082,0.075905785305809395,-0.001336688546488263,-0.039919858867456449,-0.042289092428051366,-0.12465221461172786,0.063860469920763177,0.050981810349408116,0.024259797219656435,-0.12089066265069526,0.0018740290204376793,-0.0023489506412717109,-0.041303214602562158,-0.01675961642426041,-0.069565209571134629,0.022399096379291418,0.00143160079905182,-0.012536845153603168,0.044933990845044389,0.093014766869405768,0.063219155286323034,0.023339554679481046,-0.082899808448229181,-0.050544742658976662,0.082811158089236683,-0.010280942878504775,-0.015205103643463965,-0.02512345877356564,0.097628088237550398,-0.024336580115098549,0.0045654424384661395,0.044026548569257411,0.057833769761060465,-0.041354568570036263,-0.00074537203274878947,-0.031470457084937717,0.017906340946774998,-0.048451636112875077,-0.035665413633433889,-0.096701803556775559,0.054180822499472259,-0.056737576873968965,0.016910218246695193,-0.012997971842695685,0.046387590826865867,0.03998859099607395,0.019005578587813543,-0.050013369846993373,-0.013027890335857654,-0.026493206941822774,-0.024913608331135342,-0.04238509498389121,0.020891129576242687,0.17201678814061669,-0.043896130841521164,-0.026006293922441283,-0.077948737743412738,0.012235372841052555,0.073803046545587794,-0.094246322685344983,0.072960518139038991,-0.0084419531579212996,-0.06974875601466278,0.065665964364322413,-0.024301834701919579,-0.043680170227541455,-0.029051552878310509,0.091497427585327404,-0.05994164491538554,0.032573929425390918,-0.0083520823732628965,-0.077281093774458604,-0.013769436709984754,0.033774496941137544,0.03591009640919321,0.10372547794437145,0.071160870761838593,0.079997539591687469,-0.0058124508242706876,-0.038015642200925778,-0.076760283444709698,-0.083890636818005168,0.16145658709075189,0.0081772679278280091,-0.023934334788676143,-0.014917851073447811,0.1059794802521338,-0.024664705315022614,-0.02815170404395629,-0.034518153161719876,0.013153011219918203,-0.040218367935464426,-0.076992795615441131,-0.022677245537530127,0.019859040712913553,0.054791422460823781,0.039500925354879098,-0.099096325171281127,0.0026276751685946984,-0.034672724311336563,-0.00036941526041243993,0.060145081057131573,-0.055879268129433467,-5.779906765057549e-05,-0.071105564068751029,0.12101337583542393,0.056530536591842089,-0.070644299890663814,-0.032286877498692433,-0.02276615001346791,-0.026879190463640887,0.031836789689887908,0.057533747876943063,-0.0092626845984307964,-0.036657737897151842,-0.0017603267989482374,-0.08965479058072072,0.087508741481104504,0.075361257951304758,0.13373734282278421,0.062368902283039478,-0.07374627167014447,-0.021597462013798304,0.022559916672231589,0.059815773890148631,-0.033600443368505435,-0.0087667940604940729,0.068645201551232812,0.022531017437223678,-0.12313208367673288,-0.027222417593621418,0.028208952738035333,-0.0028183625882053534,-0.0062927940037043164,0.080804170080287382,-0.0029548675117607019,-0.011450180653177721,-0.024392203020417697,-0.013240559206473441,0.041780333048682512,0.076316486296605618,-0.024868494042298427,0.013975596413937634,-0.062333337960762444,0.016685988173328347,0.014114148095349874,-0.01944013438774855,0.12188999462546979,-0.066218371817311897,0.0054585777339345729,-0.029378420353203198,-0.0034169554639792215,-0.020325906654001878,0.01894916714380919,-0.021646022394776827,0.065086706898233926,-0.07907983844184005,-0.076284331102633413,0.025130636631300888,-0.070972242717015979,-0.028626275967820934,0.051000413819832287,0.0021682689105427654,0.010355594434048312,-0.020294368872371155,-0.069795179197733481,-0.037551614442655874,0.059218839420003271,-0.019622865201410704,0.053316258583378601,-0.02527628331613235,-0.032326218811247635,0.0062066009449682196,-0.014968458107674115,-0.073094423360684557,-0.015768267658945904,0.035923060632171176,-0.072440776190252437,-0.036501781870199569,-0.033883007643590327,0.06297035378747412,-0.07610713940577872,-0.010998055760002366,0.015275629870450237,-0.038307974439026123,0.047696567208640905,-0.10514843625889944,-0.039186967544604608,-0.0320850061903915,0.088381232120360823,0.029415773121455793,-0.024244953543212086,-0.074407813052053837,0.091965412974358327,0.055921919101631162,-0.058683369724218774,0.0054398537023991091,0.0026184935427923939,0.011508732865772928,-0.045872515781018947,-0.086212140954031499,0.048164384409173172,-0.024351573157631149,0.098163869133519335,0.024506988589893076,0.033411400176299004,0.14865128681673115,0.046517188871713716,0.057820037647558963,-0.022056433757005185,-0.04910346426817648,-0.046035633647679153,0.023984806337793933,0.0065169036565507566,-0.090607832946036748,0.014922303375759486,0.082029485739917321,0.08581727946235651,-0.067331493378726071,-0.050841035803814265,-0.0044706194678780179,0.12451706925151557,0.096510627947429123,-0.043202023541413476,-0.03771872546527516,-0.2021507479726101,-0.089403375271136787,-0.020649896090819461,-0.08057793936840639,-0.0064827370749627891,0.056269575082828122,-0.013911719981377829,-0.0081106627191950414,0.0047506701454356629,-0.048970372033404458,-0.049113689626394383,-0.026084549570899843,-0.030010834716842589,-0.0065963673055651796,-0.01460658855309893,-0.0027668374558207135,0.027606876255508211,-0.041865980116625859,0.03140635056018725,0.13372855491697469,0.071184911710688886,-0.017327815475488839,-0.01537167482780262,-0.018570440421196543,0.091816760669554701,-0.022926057405951328,-0.01610959673136533,-0.028213136849857018,-0.0099720928043886357,-0.032442775480629307,0.12755686360850785,-0.077232184653373837,-0.010442038525435479,-0.010126080851133042,0.10961571530546657,0.0011985194522875053,-0.011512298931166365,-0.043577438994244731,0.0095964686699044205,-0.078400860021832608,0.17569637741423919,0.11108284527696738,0.054356170404429908,-0.018684011147537871,-0.062850740159079266,0.025364329982486441,0.0068093524816217801,-0.042382136423306828,-0.0049299902822135663,-0.044705319085491468,-0.046950626181765646,0.04000092685400658,-0.012198489132880904,0.0030957903655226206,0.016989772722218237,-0.056826815790320631,-0.011546180003119551,0.055481648562568521,-0.016549310835481532,0.072237483987361475,0.00082845562147606828,0.022938628296122743,-0.041590677413783056,0.037026586152898541,-0.0098010951908097197,-0.01612053032469913,-0.11029841872742696,-0.039626694750090966,-0.022614540957801001,-0.046632384213332143,0.012869939642598903,0.11939710781626117,0.18617806877925389,-0.028803055029484406,0.062930449612493528,0.04500346003257704,-0.02072126786714042,0.12791821215215396,0.024400504648206211,-0.052179267468900697,-0.022255968206320548,-0.01537167482780262,0.1141974840922468,0.064645820482175806,-0.040922992982493002,-0.04106060479142,-0.08653625174615362,-0.03385151643829485,-0.055687439211390695,-0.023469905094569643,-0.036906335810006928,0.0036653798351628073,-0.026890514177803929,-0.019128697423277843,0.047170706738068426,-0.088983112548678994,-0.018346579100596963,-0.020589737735095193,-0.00018143750984465109,-0.034982536746837954,-0.055376478877120432,-0.057847658607143214,0.041605449755586388,0.044332167391360915,-0.098004557100737896
